DateOp,ShiftID,Loader,Hauler,Sector,NominalWeight,PayLoadWeight,MaterialDesc,DumpDateOpKey,DateTimeStart,LoaderKey,UnitKey
00:00.0,D,S95,T404,S3A,350,398.087514,Waste,20211101,2021-11-01 06:39:43.00 -07:00,329,263
00:00.0,D,S95,T458,S3A,350,407.98472,Waste,20211101,2021-11-01 08:05:41.00 -07:00,329,281
00:00.0,D,S95,T1210,S3A,350,410.184115,Waste,20211101,2021-11-01 07:29:08.00 -07:00,329,566
00:00.0,D,S95,T483,S3A,350,376.093751,Waste,20211101,2021-11-01 09:19:10.00 -07:00,329,392
00:00.0,D,S95,T478,S3A,350,355.199658,Waste,20211101,2021-11-01 07:27:00.00 -07:00,329,301
00:00.0,D,S95,T1211,S3A,350,367.296237,Waste,20211101,2021-11-01 07:32:53.00 -07:00,329,567
00:00.0,D,S95,T417,S3A,350,355.199658,Waste,20211101,2021-11-01 07:42:07.00 -07:00,329,478
00:00.0,D,S95,T491,S3A,350,406.885028,Waste,20211101,2021-11-01 09:06:57.00 -07:00,329,416
00:00.0,D,S95,T429,S3A,350,403.585996,Waste,20211101,2021-11-01 09:01:47.00 -07:00,329,553
00:00.0,D,S95,T483,S3A,350,380.492475,Waste,20211101,2021-11-01 08:27:07.00 -07:00,329,392
00:00.0,D,S95,T467,S3A,350,387.904011,Waste,20211101,2021-11-01 09:01:18.00 -07:00,329,290
00:00.0,D,S95,T490,S3A,350,404.685666,Waste,20211101,2021-11-01 09:01:30.00 -07:00,329,413
00:00.0,D,S95,T1204,S3A,350,398.087547,Waste,20211101,2021-11-01 08:00:45.00 -07:00,329,557
00:00.0,D,S95,T1203,S3A,350,385.990968,Waste,20211101,2021-11-01 09:32:04.00 -07:00,329,554
00:00.0,D,S95,T1204,S3A,350,398.087547,Waste,20211101,2021-11-01 08:38:38.00 -07:00,329,557
00:00.0,D,S95,T429,S3A,350,417.881937,Waste,20211101,2021-11-01 09:51:40.00 -07:00,329,553
00:00.0,D,S95,T1204,S3A,350,383.79154,Waste,20211101,2021-11-01 09:51:59.00 -07:00,329,557
00:00.0,D,S95,T411,S3A,350,381.592178,Waste,20211101,2021-11-01 07:47:22.00 -07:00,329,459
00:00.0,D,S95,T491,S3A,350,414.582872,Waste,20211101,2021-11-01 07:59:43.00 -07:00,329,416
00:00.0,D,S95,T405,S3A,350,383.79154,Waste,20211101,2021-11-01 09:07:00.00 -07:00,329,264
00:00.0,D,S95,T454,S3A,350,387.090627,Waste,20211101,2021-11-01 09:13:25.00 -07:00,329,277
00:00.0,D,S95,T408,S3A,350,438.77603,Waste,20211101,2021-11-01 10:05:29.00 -07:00,329,267
00:00.0,D,S95,T1210,S3A,350,418.98164,Waste,20211101,2021-11-01 10:09:44.00 -07:00,329,566
00:00.0,D,S95,T1210,S3A,350,393.68879,Waste,20211101,2021-11-01 09:16:32.00 -07:00,329,566
00:00.0,D,S95,T483,S3A,350,423.380397,Waste,20211101,2021-11-01 10:16:51.00 -07:00,329,392
00:00.0,D,S95,T401,S3A,350,456.371058,Waste,20211101,2021-11-01 09:47:10.00 -07:00,329,260
00:00.0,D,S95,T454,S3A,350,380.492475,Waste,20211101,2021-11-01 10:24:30.00 -07:00,329,277
00:00.0,D,S95,T486,S3A,350,376.093751,Waste,20211101,2021-11-01 10:25:53.00 -07:00,329,403
00:00.0,D,S95,T488,S3A,350,405.785358,Waste,20211101,2021-11-01 09:54:42.00 -07:00,329,408
00:00.0,D,S95,T406,S3A,350,391.489384,Waste,20211101,2021-11-01 10:00:14.00 -07:00,329,265
00:00.0,D,S95,T422,S3A,350,387.090627,Waste,20211101,2021-11-01 10:01:45.00 -07:00,329,490
00:00.0,D,S95,T429,S3A,350,323.308656,Waste,20211101,2021-11-01 10:55:34.00 -07:00,329,553
00:00.0,D,S95,T408,S3A,350,382.69187,Waste,20211101,2021-11-01 10:55:36.00 -07:00,329,267
00:00.0,D,S95,T1210,S3A,350,410.184115,Waste,20211101,2021-11-01 11:01:07.00 -07:00,329,566
00:00.0,D,S95,T417,S3A,350,365.096875,Waste,20211101,2021-11-01 10:18:58.00 -07:00,329,478
00:00.0,D,S95,T451,S3A,350,380.492475,Waste,20211101,2021-11-01 10:20:54.00 -07:00,329,274
00:00.0,D,S95,T1211,S3A,350,367.296237,Waste,20211101,2021-11-01 10:21:21.00 -07:00,329,567
00:00.0,D,S95,T1211,S3A,350,377.193454,Waste,20211101,2021-11-01 12:34:50.00 -07:00,329,567
00:00.0,D,S95,T478,S3A,350,372.794664,Waste,20211101,2021-11-01 10:28:37.00 -07:00,329,301
00:00.0,D,S95,T1204,S3A,350,391.489384,Waste,20211101,2021-11-01 10:40:11.00 -07:00,329,557
00:00.0,D,S95,T459,S3A,350,402.486271,Waste,20211101,2021-11-01 10:41:49.00 -07:00,329,282
00:00.0,D,S95,T1203,S3A,350,396.987844,Waste,20211101,2021-11-01 12:46:31.00 -07:00,329,554
00:00.0,D,S95,T1206,S3A,350,362.89748,Waste,20211101,2021-11-01 12:58:30.00 -07:00,329,561
00:00.0,D,S95,T404,S3A,350,420.081299,Waste,20211101,2021-11-01 11:05:09.00 -07:00,329,263
00:00.0,D,S95,T483,S3A,350,402.486271,Waste,20211101,2021-11-01 11:05:19.00 -07:00,329,392
00:00.0,D,S95,T451,S3A,350,409.084423,Waste,20211101,2021-11-01 12:28:30.00 -07:00,329,274
00:00.0,D,S95,T488,S3A,350,369.495599,Waste,20211101,2021-11-01 13:40:28.00 -07:00,329,408
00:00.0,D,S95,T458,S3A,350,399.187206,Waste,20211101,2021-11-01 13:44:49.00 -07:00,329,281
00:00.0,D,S95,T1211,S3A,350,395.888152,Waste,20211101,2021-11-01 14:02:12.00 -07:00,329,567
00:00.0,D,S95,T462,S3A,350,400.286909,Waste,20211101,2021-11-01 12:39:55.00 -07:00,329,285
00:00.0,D,S95,T406,S3A,350,387.090627,Waste,20211101,2021-11-01 12:43:20.00 -07:00,329,265
00:00.0,D,S95,T405,S3A,350,423.380397,Waste,20211101,2021-11-01 12:43:25.00 -07:00,329,264
00:00.0,D,S95,T1203,S3A,350,385.990968,Waste,20211101,2021-11-01 14:18:53.00 -07:00,329,554
00:00.0,D,S95,T467,S3A,350,384.267411,Waste,20211101,2021-11-01 14:28:59.00 -07:00,329,290
00:00.0,D,S95,T408,S3A,350,400.286909,Waste,20211101,2021-11-01 13:00:01.00 -07:00,329,267
00:00.0,D,S95,T467,S3A,350,409.723611,Waste,20211101,2021-11-01 13:02:34.00 -07:00,329,290
00:00.0,D,S95,T1204,S3A,350,376.093751,Waste,20211101,2021-11-01 14:43:25.00 -07:00,329,557
00:00.0,D,S95,T1206,S3A,350,367.296237,Waste,20211101,2021-11-01 14:43:57.00 -07:00,329,561
00:00.0,D,S95,T404,S3A,350,434.377273,Waste,20211101,2021-11-01 14:53:08.00 -07:00,329,263
00:00.0,D,S95,T462,S3A,350,371.694961,Waste,20211101,2021-11-01 14:02:43.00 -07:00,329,285
00:00.0,D,S95,T405,S3A,350,387.090627,Waste,20211101,2021-11-01 14:13:58.00 -07:00,329,264
00:00.0,D,S95,T486,S3A,350,394.788482,Waste,20211101,2021-11-01 14:15:18.00 -07:00,329,403
00:00.0,D,S95,T486,S3A,350,402.486271,Waste,20211101,2021-11-01 15:03:37.00 -07:00,329,403
00:00.0,D,S95,T488,S3A,350,383.79154,Waste,20211101,2021-11-01 15:06:38.00 -07:00,329,408
00:00.0,D,S95,T462,S3A,350,377.193421,Waste,20211101,2021-11-01 15:09:35.00 -07:00,329,285
00:00.0,D,S95,T419,S3A,350,377.193454,Waste,20211101,2021-11-01 14:35:45.00 -07:00,329,480
00:00.0,D,S95,T458,S3A,350,411.283785,Waste,20211101,2021-11-01 14:36:05.00 -07:00,329,281
00:00.0,D,S95,T411,S3A,350,392.589054,Waste,20211101,2021-11-01 14:41:51.00 -07:00,329,459
00:00.0,D,S95,T406,S3A,350,416.782234,Waste,20211101,2021-11-01 15:24:12.00 -07:00,329,265
00:00.0,D,S95,T408,S3A,350,390.389692,Waste,20211101,2021-11-01 15:26:24.00 -07:00,329,267
00:00.0,D,S95,T1206,S3A,350,410.184115,Waste,20211101,2021-11-01 15:31:06.00 -07:00,329,561
00:00.0,D,S95,T429,S3A,350,400.286909,Waste,20211101,2021-11-01 14:54:03.00 -07:00,329,553
00:00.0,D,S95,T459,S3A,350,427.779154,Waste,20211101,2021-11-01 14:54:12.00 -07:00,329,282
00:00.0,D,S95,T422,S3A,350,383.79154,Waste,20211101,2021-11-01 15:02:01.00 -07:00,329,490
00:00.0,D,S95,T486,S3A,350,380.492475,Waste,20211101,2021-11-01 16:05:03.00 -07:00,329,403
00:00.0,D,S95,T422,S3A,350,402.486271,Waste,20211101,2021-11-01 16:05:30.00 -07:00,329,490
00:00.0,D,S95,T406,S3A,350,427.779121,Waste,20211101,2021-11-01 16:07:39.00 -07:00,329,265
00:00.0,D,S95,T467,S3A,350,409.723611,Waste,20211101,2021-11-01 15:10:16.00 -07:00,329,290
00:00.0,D,S95,T405,S3A,350,416.782234,Waste,20211101,2021-11-01 15:18:55.00 -07:00,329,264
00:00.0,N,S95,T1211,S3A,350,392.58912,Waste,20211101,2021-11-01 18:34:12.00 -07:00,329,567
00:00.0,D,S95,T459,S3A,350,409.084423,Waste,20211101,2021-11-01 16:04:17.00 -07:00,329,282
00:00.0,D,S95,T1210,S3A,350,414.582872,Waste,20211101,2021-11-01 15:19:55.00 -07:00,329,566
00:00.0,D,S95,T419,S3A,350,432.177911,Waste,20211101,2021-11-01 16:26:10.00 -07:00,329,480
00:00.0,D,S95,T401,S3A,350,438.77603,Waste,20211101,2021-11-01 15:42:32.00 -07:00,329,260
00:00.0,D,S95,T458,S3A,350,433.277603,Waste,20211101,2021-11-01 16:02:31.00 -07:00,329,281
00:00.0,N,S95,T462,S3A,350,379.392816,Waste,20211101,2021-11-01 19:20:57.00 -07:00,329,285
00:00.0,N,S95,T429,S3A,350,403.585996,Waste,20211101,2021-11-01 19:36:43.00 -07:00,329,553
00:00.0,N,S95,T459,S3A,350,398.087547,Waste,20211101,2021-11-01 19:55:57.00 -07:00,329,282
00:00.0,N,S95,T491,S3A,350,406.885028,Waste,20211101,2021-11-01 18:57:03.00 -07:00,329,416
00:00.0,N,S95,T428,S3A,350,388.19033,Waste,20211101,2021-11-01 19:00:07.00 -07:00,329,510
00:00.0,N,S95,T419,S3A,350,384.891265,Waste,20211101,2021-11-01 19:10:30.00 -07:00,329,480
00:00.0,N,S95,T1204,S3A,350,394.788482,Waste,20211101,2021-11-01 20:14:57.00 -07:00,329,557
00:00.0,N,S95,T1206,S3A,350,381.592178,Waste,20211101,2021-11-01 18:59:41.00 -07:00,329,561
00:00.0,N,S95,T467,S3A,350,409.723611,Waste,20211101,2021-11-01 19:00:00.00 -07:00,329,290
00:00.0,N,S95,T406,S3A,350,391.489384,Waste,20211101,2021-11-01 20:17:53.00 -07:00,329,265
00:00.0,N,S95,T422,S3A,350,412.38351,Waste,20211101,2021-11-01 20:19:12.00 -07:00,329,490
00:00.0,N,S95,T1210,S3A,350,428.878813,Waste,20211101,2021-11-01 19:16:03.00 -07:00,329,566
00:00.0,N,S95,T429,S3A,350,415.682575,Waste,20211101,2021-11-01 20:31:23.00 -07:00,329,553
00:00.0,N,S95,T458,S3A,350,368.395896,Waste,20211101,2021-11-01 19:27:13.00 -07:00,329,281
00:00.0,N,S95,T406,S3A,350,409.084423,Waste,20211101,2021-11-01 19:28:58.00 -07:00,329,265
00:00.0,N,S95,T458,S3A,350,396.987844,Waste,20211101,2021-11-01 20:35:29.00 -07:00,329,281
00:00.0,N,S95,T483,S3A,350,398.087514,Waste,20211101,2021-11-01 20:35:32.00 -07:00,329,392
00:00.0,N,S95,T488,S3A,350,399.187206,Waste,20211101,2021-11-01 20:12:49.00 -07:00,329,408
00:00.0,N,S95,T419,S3A,350,388.19033,Waste,20211101,2021-11-01 20:14:58.00 -07:00,329,480
00:00.0,N,S95,T1203,S3A,350,382.69187,Waste,20211101,2021-11-01 20:17:24.00 -07:00,329,554
00:00.0,N,S95,T406,S3A,350,423.380397,Waste,20211101,2021-11-01 21:35:52.00 -07:00,329,265
00:00.0,N,S95,T462,S3A,350,411.283785,Waste,20211101,2021-11-01 21:39:16.00 -07:00,329,285
00:00.0,N,S95,T411,S3A,350,370.595302,Waste,20211101,2021-11-01 21:44:13.00 -07:00,329,459
00:00.0,N,S95,T1210,S3A,350,406.885061,Waste,20211101,2021-11-01 20:26:17.00 -07:00,329,566
00:00.0,N,S95,T411,S3A,350,359.598382,Waste,20211101,2021-11-01 20:31:31.00 -07:00,329,459
00:00.0,N,S95,T462,S3A,350,395.888152,Waste,20211101,2021-11-01 20:33:38.00 -07:00,329,285
00:00.0,N,S95,T458,S3A,350,404.685666,Waste,20211101,2021-11-01 21:56:08.00 -07:00,329,281
00:00.0,N,S95,T459,S3A,350,434.377273,Waste,20211101,2021-11-01 22:06:29.00 -07:00,329,282
00:00.0,N,S95,T422,S3A,350,394.788482,Waste,20211101,2021-11-01 22:13:53.00 -07:00,329,490
00:00.0,N,S95,T491,S3A,350,410.184082,Waste,20211101,2021-11-01 20:43:17.00 -07:00,329,416
00:00.0,N,S95,T429,S3A,350,407.98472,Waste,20211101,2021-11-01 21:29:07.00 -07:00,329,553
00:00.0,N,S95,T419,S3A,350,380.492508,Waste,20211101,2021-11-01 22:40:59.00 -07:00,329,480
00:00.0,N,S95,T1210,S3A,350,367.296237,Waste,20211101,2021-11-01 22:42:19.00 -07:00,329,566
00:00.0,N,S95,T428,S3A,350,414.582872,Waste,20211101,2021-11-01 22:52:28.00 -07:00,329,510
00:00.0,N,S95,T459,S3A,350,391.489384,Waste,20211101,2021-11-01 22:59:03.00 -07:00,329,282
00:00.0,N,S95,T491,S3A,350,414.582872,Waste,20211101,2021-11-01 21:47:58.00 -07:00,329,416
00:00.0,N,S95,T429,S3A,350,404.685666,Waste,20211101,2021-11-01 21:50:44.00 -07:00,329,553
00:00.0,N,S95,T458,S3A,350,429.978516,Waste,20211101,2021-11-01 23:16:54.00 -07:00,329,281
00:00.0,N,S95,T408,S3A,350,398.087514,Waste,20211101,2021-11-01 23:22:25.00 -07:00,329,267
00:00.0,N,S95,T406,S3A,350,416.782234,Waste,20211101,2021-11-01 23:22:56.00 -07:00,329,265
00:00.0,N,S95,T462,S3A,350,440.975425,Waste,20211101,2021-11-01 23:34:34.00 -07:00,329,285
00:00.0,N,S95,T405,S3A,350,427.779121,Waste,20211101,2021-11-01 22:19:47.00 -07:00,329,264
00:00.0,N,S95,T353,S3A,350,376.388089,Waste,20211101,2021-11-01 22:37:24.00 -07:00,329,489
00:00.0,N,S95,T428,S3A,350,384.891265,Waste,20211101,2021-11-01 23:37:56.00 -07:00,329,510
00:00.0,N,S95,T483,S3A,350,369.495599,Waste,20211101,2021-11-01 23:41:46.00 -07:00,329,392
00:00.0,N,S95,T1206,S3A,350,395.888152,Waste,20211101,2021-11-01 23:52:28.00 -07:00,329,561
00:00.0,N,S95,T353,S3A,350,389.35864,Waste,20211101,2021-11-01 23:59:13.00 -07:00,329,489
00:00.0,N,S95,T1203,S3A,350,407.98472,Waste,20211101,2021-11-01 21:49:39.00 -07:00,329,554
00:00.0,N,S95,T429,S3A,350,395.888152,Waste,20211101,2021-11-01 23:06:25.00 -07:00,329,553
00:00.0,N,S95,T422,S3A,350,427.779154,Waste,20211101,2021-11-02 00:18:18.00 -07:00,329,490
00:00.0,N,S95,T429,S3A,350,421.181002,Waste,20211101,2021-11-02 00:26:20.00 -07:00,329,553
00:00.0,N,S95,T405,S3A,350,398.087514,Waste,20211101,2021-11-02 00:38:05.00 -07:00,329,264
00:00.0,N,S95,T483,S3A,350,402.486271,Waste,20211101,2021-11-02 00:38:05.00 -07:00,329,392
00:00.0,N,S95,T416,S3A,350,417.881937,Waste,20211101,2021-11-01 22:37:03.00 -07:00,329,475
00:00.0,N,S95,T1210,S3A,350,396.987844,Waste,20211101,2021-11-01 23:35:46.00 -07:00,329,566
00:00.0,N,S95,T467,S3A,350,398.813811,Waste,20211101,2021-11-02 01:01:59.00 -07:00,329,290
00:00.0,N,S95,T411,S3A,350,384.891265,Waste,20211101,2021-11-02 01:03:18.00 -07:00,329,459
00:00.0,N,S95,T416,S3A,350,432.177911,Waste,20211101,2021-11-02 01:18:22.00 -07:00,329,475
00:00.0,N,S95,T491,S3A,350,415.682542,Waste,20211101,2021-11-02 01:32:26.00 -07:00,329,416
00:00.0,N,S95,T422,S3A,350,409.084423,Waste,20211101,2021-11-01 23:02:48.00 -07:00,329,490
00:00.0,N,S95,T411,S3A,350,384.891265,Waste,20211101,2021-11-02 00:02:25.00 -07:00,329,459
00:00.0,N,S95,T488,S3A,350,414.582872,Waste,20211101,2021-11-02 01:59:20.00 -07:00,329,408
00:00.0,N,S95,T406,S3A,350,405.785358,Waste,20211101,2021-11-02 02:00:04.00 -07:00,329,265
00:00.0,N,S95,T1210,S3A,350,414.582872,Waste,20211101,2021-11-02 02:02:07.00 -07:00,329,566
00:00.0,N,S95,T353,S3A,350,406.329451,Waste,20211101,2021-11-02 02:26:45.00 -07:00,329,489
00:00.0,N,S95,T1203,S3A,350,393.68879,Waste,20211101,2021-11-01 23:35:18.00 -07:00,329,554
00:00.0,N,S95,T1213,S3A,350,382.69187,Waste,20211101,2021-11-02 00:53:56.00 -07:00,329,558
00:00.0,N,S95,T1206,S3A,350,367.296237,Waste,20211101,2021-11-02 02:57:23.00 -07:00,329,561
00:00.0,N,S95,T411,S3A,350,406.885028,Waste,20211101,2021-11-02 02:57:29.00 -07:00,329,459
00:00.0,N,S95,T428,S3A,350,414.582872,Waste,20211101,2021-11-02 02:57:50.00 -07:00,329,510
00:00.0,N,S95,T429,S3A,350,396.987844,Waste,20211101,2021-11-02 03:04:59.00 -07:00,329,553
00:00.0,N,S95,T467,S3A,350,398.813811,Waste,20211101,2021-11-02 00:01:47.00 -07:00,329,290
00:00.0,N,S95,T428,S3A,350,399.187206,Waste,20211101,2021-11-02 01:58:32.00 -07:00,329,510
00:00.0,N,S95,T472,S3A,350,365.096875,Waste,20211101,2021-11-02 03:07:24.00 -07:00,329,295
00:00.0,N,S95,T467,S3A,350,406.087011,Waste,20211101,2021-11-02 04:02:18.00 -07:00,329,290
00:00.0,N,S95,T405,S3A,350,412.38351,Waste,20211101,2021-11-02 02:57:06.00 -07:00,329,264
00:00.0,N,S95,T483,S3A,350,391.489384,Waste,20211101,2021-11-02 02:57:23.00 -07:00,329,392
00:00.0,N,S95,T1206,S3A,350,362.89748,Waste,20211101,2021-11-02 00:53:12.00 -07:00,329,561
00:00.0,D,S25,T483,K8C,350,434.377273,Waste,20211101,2021-11-01 07:31:37.00 -07:00,160,392
00:00.0,D,S25,T401,K8C,350,445.374149,Waste,20211101,2021-11-01 06:58:53.00 -07:00,160,260
00:00.0,D,S25,T401,K8C,350,431.078175,Waste,20211101,2021-11-01 06:04:04.00 -07:00,160,260
00:00.0,N,S25,T408,K8C,350,402.486271,Waste,20211101,2021-11-02 02:54:18.00 -07:00,160,267
00:00.0,N,S25,T1210,K8C,350,429.978516,Waste,20211101,2021-11-02 02:58:34.00 -07:00,160,566
00:00.0,N,S25,T459,K8C,350,398.087547,Waste,20211101,2021-11-02 01:26:07.00 -07:00,160,282
00:00.0,D,S25,T421,K8C,350,442.453011,Waste,20211101,2021-11-01 07:31:14.00 -07:00,160,481
00:00.0,D,S25,T1210,K8C,350,407.98472,Waste,20211101,2021-11-01 08:14:37.00 -07:00,160,566
00:00.0,D,S25,T466,K8C,350,414.582872,Waste,20211101,2021-11-01 06:15:42.00 -07:00,160,289
00:00.0,D,S25,T419,K8C,350,406.885061,Waste,20211101,2021-11-01 06:16:27.00 -07:00,160,480
00:00.0,D,S25,T454,K8C,350,409.084423,Waste,20211101,2021-11-01 06:36:29.00 -07:00,160,277
00:00.0,D,S25,T408,K8C,350,396.987844,Waste,20211101,2021-11-01 07:51:37.00 -07:00,160,267
00:00.0,D,S25,T404,K8C,350,427.779121,Waste,20211101,2021-11-01 07:45:18.00 -07:00,160,263
00:00.0,D,S25,T454,K8C,350,391.489384,Waste,20211101,2021-11-01 07:49:10.00 -07:00,160,277
00:00.0,D,S25,T451,K8C,350,387.090627,Waste,20211101,2021-11-01 08:59:30.00 -07:00,160,274
00:00.0,D,S25,T478,K8C,350,350.800868,Waste,20211101,2021-11-01 05:58:21.00 -07:00,160,301
00:00.0,D,S25,T459,K8C,350,394.788482,Waste,20211101,2021-11-01 06:02:26.00 -07:00,160,282
00:00.0,D,S25,T455,K8C,350,427.779154,Waste,20211101,2021-11-01 07:14:34.00 -07:00,160,278
00:00.0,D,S25,T405,K8C,350,380.492475,Waste,20211101,2021-11-01 08:02:03.00 -07:00,160,264
00:00.0,D,S25,T422,K8C,350,420.081299,Waste,20211101,2021-11-01 08:06:59.00 -07:00,160,490
00:00.0,D,S25,T1211,K8C,350,414.582872,Waste,20211101,2021-11-01 09:25:32.00 -07:00,160,567
00:00.0,D,S25,T417,K8C,350,438.77603,Waste,20211101,2021-11-01 06:24:38.00 -07:00,160,478
00:00.0,D,S25,T1206,K8C,350,410.184115,Waste,20211101,2021-11-01 06:33:52.00 -07:00,160,561
00:00.0,D,S25,T356,K8C,350,408.147773,Waste,20211101,2021-11-01 06:35:43.00 -07:00,160,632
00:00.0,D,S25,T404,K8C,350,387.090627,Waste,20211101,2021-11-01 08:44:21.00 -07:00,160,263
00:00.0,D,S25,T408,K8C,350,416.782234,Waste,20211101,2021-11-01 08:48:22.00 -07:00,160,267
00:00.0,D,S25,T411,K8C,350,395.888152,Waste,20211101,2021-11-01 09:00:05.00 -07:00,160,459
00:00.0,D,S25,T411,K8C,350,428.878813,Waste,20211101,2021-11-01 07:01:41.00 -07:00,160,459
00:00.0,D,S25,T491,K8C,350,450.872642,Waste,20211101,2021-11-01 07:06:05.00 -07:00,160,416
00:00.0,D,S25,T466,K8C,350,432.177911,Waste,20211101,2021-11-01 07:06:17.00 -07:00,160,289
00:00.0,D,S25,T458,K8C,350,404.685666,Waste,20211101,2021-11-01 09:10:03.00 -07:00,160,281
00:00.0,D,S25,T462,K8C,350,407.98472,Waste,20211101,2021-11-01 09:19:01.00 -07:00,160,285
00:00.0,D,S25,T478,K8C,350,339.803992,Waste,20211101,2021-11-01 09:30:48.00 -07:00,160,301
00:00.0,D,S25,T488,K8C,350,443.174787,Waste,20211101,2021-11-01 07:40:36.00 -07:00,160,408
00:00.0,D,S25,T406,K8C,350,431.078175,Waste,20211101,2021-11-01 07:40:47.00 -07:00,160,265
00:00.0,D,S25,T490,K8C,350,418.981596,Waste,20211101,2021-11-01 07:42:34.00 -07:00,160,413
00:00.0,D,S25,T467,K8C,350,409.723611,Waste,20211101,2021-11-01 09:52:24.00 -07:00,160,290
00:00.0,D,S25,T404,K8C,350,402.486271,Waste,20211101,2021-11-01 09:59:15.00 -07:00,160,263
00:00.0,D,S25,T458,K8C,350,424.480056,Waste,20211101,2021-11-01 10:01:16.00 -07:00,160,281
00:00.0,D,S25,T429,K8C,350,424.480089,Waste,20211101,2021-11-01 07:51:50.00 -07:00,160,553
00:00.0,D,S25,T401,K8C,350,442.075117,Waste,20211101,2021-11-01 07:54:03.00 -07:00,160,260
00:00.0,D,S25,T462,K8C,350,360.698085,Waste,20211101,2021-11-01 07:55:25.00 -07:00,160,285
00:00.0,D,S25,T419,K8C,350,399.187206,Waste,20211101,2021-11-01 10:46:10.00 -07:00,160,480
00:00.0,D,S25,T401,K8C,350,456.371058,Waste,20211101,2021-11-01 10:47:01.00 -07:00,160,260
00:00.0,D,S25,T1203,K8C,350,418.98164,Waste,20211101,2021-11-01 10:47:08.00 -07:00,160,554
00:00.0,D,S25,T1206,K8C,350,356.299361,Waste,20211101,2021-11-01 08:16:12.00 -07:00,160,561
00:00.0,D,S25,T478,K8C,350,376.093751,Waste,20211101,2021-11-01 08:29:49.00 -07:00,160,301
00:00.0,D,S25,T459,K8C,350,416.782234,Waste,20211101,2021-11-01 08:30:53.00 -07:00,160,282
00:00.0,D,S25,T488,K8C,350,388.19033,Waste,20211101,2021-11-01 11:07:24.00 -07:00,160,408
00:00.0,D,S25,T451,K8C,350,396.987844,Waste,20211101,2021-11-01 11:08:19.00 -07:00,160,274
00:00.0,D,S25,T422,K8C,350,423.380397,Waste,20211101,2021-11-01 11:10:25.00 -07:00,160,490
00:00.0,D,S25,T401,K8C,350,438.77603,Waste,20211101,2021-11-01 09:02:21.00 -07:00,160,260
00:00.0,D,S25,T422,K8C,350,405.785358,Waste,20211101,2021-11-01 09:09:50.00 -07:00,160,490
00:00.0,D,S25,T405,K8C,350,423.380397,Waste,20211101,2021-11-01 10:33:41.00 -07:00,160,264
00:00.0,D,S25,T488,K8C,350,399.187206,Waste,20211101,2021-11-01 11:33:02.00 -07:00,160,408
00:00.0,D,S25,T1206,K8C,350,367.296237,Waste,20211101,2021-11-01 11:41:55.00 -07:00,160,561
00:00.0,D,S25,T1206,K8C,350,381.592178,Waste,20211101,2021-11-01 10:55:33.00 -07:00,160,561
00:00.0,D,S25,T459,K8C,350,431.078241,Waste,20211101,2021-11-01 09:30:59.00 -07:00,160,282
00:00.0,D,S25,T486,K8C,350,427.779121,Waste,20211101,2021-11-01 09:31:23.00 -07:00,160,403
00:00.0,D,S25,T467,K8C,350,424.270011,Waste,20211101,2021-11-01 10:59:35.00 -07:00,160,290
00:00.0,D,S25,T458,K8C,350,414.582872,Waste,20211101,2021-11-01 11:20:14.00 -07:00,160,281
00:00.0,D,S25,T478,K8C,350,372.794664,Waste,20211101,2021-11-01 11:24:38.00 -07:00,160,301
00:00.0,D,S25,T429,K8C,350,396.987844,Waste,20211101,2021-11-01 13:55:38.00 -07:00,160,553
00:00.0,D,S25,T462,K8C,350,415.682542,Waste,20211101,2021-11-01 10:03:47.00 -07:00,160,285
00:00.0,D,S25,T491,K8C,350,443.174787,Waste,20211101,2021-11-01 10:24:15.00 -07:00,160,416
00:00.0,D,S25,T491,K8C,350,454.171663,Waste,20211101,2021-11-01 11:25:37.00 -07:00,160,416
00:00.0,D,S25,T1211,K8C,350,424.480089,Waste,20211101,2021-11-01 14:52:04.00 -07:00,160,567
00:00.0,D,S25,T1204,K8C,350,446.473841,Waste,20211101,2021-11-01 12:56:37.00 -07:00,160,557
00:00.0,D,S25,T483,K8C,350,391.489384,Waste,20211101,2021-11-01 12:56:50.00 -07:00,160,392
00:00.0,D,S25,T419,K8C,350,427.779154,Waste,20211101,2021-11-01 12:57:12.00 -07:00,160,480
00:00.0,D,S25,T406,K8C,350,405.785358,Waste,20211101,2021-11-01 10:56:25.00 -07:00,160,265
00:00.0,D,S25,T458,K8C,350,414.582872,Waste,20211101,2021-11-01 12:00:25.00 -07:00,160,281
00:00.0,D,S25,T1210,K8C,350,393.68879,Waste,20211101,2021-11-01 14:00:19.00 -07:00,160,566
00:00.0,D,S25,T428,K8C,350,417.881937,Waste,20211101,2021-11-01 14:14:15.00 -07:00,160,510
00:00.0,D,S25,T488,K8C,350,406.885028,Waste,20211101,2021-11-01 12:51:58.00 -07:00,160,408
00:00.0,D,S25,T428,K8C,350,428.878813,Waste,20211101,2021-11-01 12:52:48.00 -07:00,160,510
00:00.0,D,S25,T1204,K8C,350,387.090627,Waste,20211101,2021-11-01 11:49:24.00 -07:00,160,557
00:00.0,D,S25,T451,K8C,350,404.685666,Construction,20211101,2021-11-01 11:56:51.00 -07:00,160,274
00:00.0,D,S25,T401,K8C,350,443.174787,Waste,20211101,2021-11-01 14:52:57.00 -07:00,160,260
00:00.0,D,S25,T428,K8C,350,395.888152,Waste,20211101,2021-11-01 14:59:31.00 -07:00,160,510
